,name,genre,type,rating,members
10608,Tsuki ga Noboru made ni,"Drama, Historical",OVA,5.88,133
10609,Tsuki no Miya no Oujo-sama,Kids,Movie,4.79,130
10610,Tsukiyo to Megane,Fantasy,Movie,4.67,39
10611,Tsukiyomi,Music,Music,4.73,86
10612,Tsukushi no Iwai,Historical,OVA,6.5,37
10613,Tsunagaru Animal,Kids,Special,5.4,39
10614,Tsuri Baka Nisshi,"Comedy, Slice of Life",TV,6.78,149
10615,Tsuru no Ongaeshi,Kids,Movie,4.56,70
10616,Tsuru no Sugomori,Kids,Movie,8.5,46
10617,Tsuruhime Ja!,"Comedy, Kids, Shoujo, Slice of Life",TV,5.54,89
10618,Tsushima Maru: Sayounara Okinawa,Historical,Movie,7.09,120
10619,Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai,"Comedy, Drama, Romance, School, Shounen, Slice of Life",Movie,6.73,107
10620,Tsuyu no Hito Shizuku,Historical,OVA,6.5,181
10621,Tsuzuki wo Kangaeru Monogatari,Drama,Special,5.43,39
10622,Ttoli Janggun,"Action, Drama, Shounen",Movie,4.7,61
10623,Tu Xia Chuanqi,"Action, Adventure, Comedy",Movie,5.33,50
10624,Tu Xia Zhi Qing Li Chuanshuo,"Action, Adventure, Comedy",Movie,6.0,57
10625,Turuturutu Narongi,"Adventure, Kids",TV,6.25,67
10626,TWD Express Rolling Takeoff,"Adventure, Sci-Fi",Movie,5.2,89
10627,Twin Bee Paradise,"Action, Adventure",OVA,6.66,176
10628,Two Down Full Base,"Kids, Sports",Special,6.38,57
10629,Ucchare Goshogawara,"Martial Arts, School, Shounen, Sports",OVA,5.83,152
10630,Uchi no 3 Shimai,"Comedy, Slice of Life",TV,6.68,265
10631,Uchuu Ace,"Action, Adventure, Sci-Fi",TV,6.27,154
10632,Uchuu Icchokusen,"Fantasy, Mystery, Sci-Fi, Space",Movie,5.63,276
10633,Uchuu Kaizoku Mito no Daibouken Pilot,"Comedy, Sci-Fi",Special,5.42,106
10634,Uchuu Majin Daikengou,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,6.6,229
10635,Uchuu Neko: Mardock no Bouken,"Adventure, Comedy, Space",ONA,3.82,70
10636,Uchuu Patrol Hopper,"Sci-Fi, Space",TV,6.54,138
10637,Uchuu Shounen Soran,"Action, Adventure, Sci-Fi",TV,6.22,122
10638,Uchuu Shounen Soran (Movie),"Action, Adventure, Sci-Fi",Movie,5.67,84
10639,Uchuujin Pipi,Kids,TV,5.0,70
10640,Uchuusen Sagittarius Pilot,"Adventure, Sci-Fi",Special,5.67,78
10641,Udauda Yatteru Hima wa Nee!,"Action, Comedy, School, Shounen",OVA,6.36,122
10642,UFO Nitsukamatta Kodomo-tachi,Kids,OVA,5.42,68
10643,UFO Senshi Dai Apolon 2,"Action, Mecha, Sci-Fi",TV,6.08,144
10644,Uju Jeonsa Hong Gildong,"Action, Adventure, Kids, Sci-Fi, Space",Movie,4.58,63
10645,Ujusonyeon Kaesi,"Action, Adventure, Sci-Fi, Shounen",Movie,4.63,57
10646,Ukare Violin,"Fantasy, Kids",Movie,6.75,61
10647,Ukkari Pénélope,"Comedy, Slice of Life",TV,6.38,143
10648,Ukkari Pénélope (2013),"Kids, Slice of Life",TV,7.0,32
10649,Ukkari Pénélope OVA,Fantasy,OVA,5.93,100
10650,Uli Chingu Kkachi,"School, Slice of Life",Movie,4.91,42
10651,Uli Sai Jjang-Iya,School,Movie,5.0,36
10652,Ultra B,"Comedy, Super Power",TV,5.52,102
10653,Ultra B: Black Hole kara no Dokusaisha BB!!,"Adventure, Comedy",Movie,5.54,71
10654,Ultra Dino Makera,"Action, Kids",Special,5.35,62
10655,Ultra Nyan 2: The Great Happy Operation,"Comedy, Kids",Movie,6.15,133
10656,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,"Comedy, Kids",Movie,6.3,277
10657,Ultraman Graffiti,"Action, Comedy, Parody, Super Power",OVA,5.25,123
10658,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,"Kids, Space",TV,6.92,181
10659,Ultraman Kids: M7.8 Sei no Yukai na Nakama,"Kids, Super Power",Movie,5.39,118
10660,Ultraman M78 Gekijou: Love and Peace,"Comedy, Kids, Parody, Sci-Fi, Space, Super Power",Special,5.31,93
10661,Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,"Action, Sci-Fi, Shounen, Space, Super Power",OVA,6.56,147
10662,Uma Musume: Pretty Derby,Action,ONA,6.64,75
10663,Umeboshi Denka,"Comedy, Slice of Life",TV,6.53,92
10664,Umeboshi Denka: Uchuu no Hate kara Panparopan!,Comedy,Movie,6.38,78
10665,"Umi Da! Funade Da! Nikoniko, Pun","Comedy, Fantasy",Movie,6.38,79
10666,Umi no Koumori,"Drama, Kids",OVA,6.0,32
10667,Umigame to Shounen,"Drama, Historical",Special,6.55,90
10668,Umihiko Yamahiko,"Fantasy, Historical",Movie,6.0,37
10669,Undouki Kenshin Manual Taiou Taisou,Kids,Special,2.72,53
10670,Uniminipet,"Adventure, Fantasy",TV,6.75,35
10671,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,"Comedy, Magic",TV,3.25,300
10672,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha,"Comedy, Magic",TV,6.2,52
10673,Urameshi Denwa,Kids,Movie,4.02,94
10674,Urashima Tarou (1952),Historical,Movie,4.58,106
10675,Uriko-hime to Amanojaku,Demons,Movie,4.41,71
10676,Urikupen Kyuujo-tai,"Adventure, Comedy, Kids",TV,5.78,141
10677,Usaband,Music,ONA,4.32,41
10678,Usagi no Mofy,Kids,ONA,5.36,72
10679,Usagi to Kame (Music),Music,Music,4.22,83
10680,Usagi to Kame no Koutsuu Anzen,"Drama, Fantasy, Kids",OVA,6.0,33
10681,Usahana: Yumemiru Ballerina,Kids,Special,5.76,125
10682,Usalullaby,Dementia,Movie,4.0,80
10683,Usamaru,Comedy,ONA,5.0,54
10684,Usawaltz,"Dementia, Music",ONA,4.67,60
10685,Ushiro no Hyakutarou,"Horror, School, Supernatural",OVA,5.85,89
10686,Ushiro no Seki no Ochiai-kun,"Kids, School",OVA,5.67,55
10687,Usogui,"Game, Psychological, Seinen",OVA,5.64,867
10688,Utsukushii Message,"Drama, Kids",OVA,8.33,37
10689,Utsunomiko,"Adventure, Demons, Fantasy",Movie,6.35,298
10690,Utsurun Desu.,Comedy,OVA,6.41,177
10691,Uwabaki Cook,Kids,TV,4.57,67
10692,Uwabaki Cook no Tekitou Uranai!,Comedy,TV,4.6,90
10693,Vampiyan Kids Promotion,"Comedy, Fantasy, Kids",Special,4.29,69
10694,Vampiyan Kids Specials,"Comedy, Fantasy, Kids",Special,6.13,77
10695,Venus,Dementia,Movie,3.49,97
10696,Video Ehonkan Sekai Meisaku Douwa,"Adventure, Comedy, Fantasy, Historical, Kids, Magic, Sci-Fi, Space, Supernatural",OVA,5.57,66
10697,Video Ranger 007,"Action, Adventure, Mecha",Movie,4.17,69
10698,Virtual Star 2000,Action,OVA,5.43,75
10699,Visitor,Sci-Fi,Special,4.27,108
10700,Wa Wa Wa Wappi-chan,Kids,TV,4.75,30
10701,Wa Wa Wa Wappi-chan 2nd Season,Kids,TV,5.67,28
10702,Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,"Comedy, Slice of Life",Special,7.5,62
10703,Wagahai wa Neko de Aru,"Comedy, Historical, Slice of Life",Special,6.23,102
10704,Wakakusa Monogatari: Nan to Jo-sensei Specials,"Drama, Historical, School, Slice of Life",Special,6.36,138
10705,Wake up!! Tamala,"Fantasy, Psychological",Movie,5.54,123
10706,Wakuwaku♥Nukegake Daisakusen,"Cars, Music",Music,4.2,59
10707,Wala! Pyeon-uijeom The Animation,Slice of Life,TV,5.33,90
10708,Wall,Dementia,Movie,3.76,95
10709,Wan Wan Chuushingura,"Action, Adventure, Drama, Fantasy",Movie,6.12,200
10710,Wanghu Sim Cheong,Fantasy,Movie,7.9,302
10711,Wankorobee,"Comedy, Fantasy, Kids",TV,5.71,95
10712,Wanpaku Tanteidan,"Action, Mystery",TV,6.56,158
10713,Wansa-kun,Comedy,TV,6.13,171
10714,Wansa-kun OVA,"Comedy, Kids",OVA,6.57,62
10715,Wanwanwan Coin,Comedy,ONA,4.56,37
10716,Warai no Show Gakkou,"Comedy, Kids",TV,6.0,38
10717,Warenai Tamago,"Comedy, Kids, Music",Music,4.44,74
10718,Warera Salaryman Tou,"Comedy, Slice of Life",TV,8.67,57
10719,Wareware no Heya,,Movie,8.0,15
10720,Warui no wo Taose!! Salaryman Man,"Comedy, Parody",ONA,5.04,74
10721,Washimo,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,5.92,209
10722,Washimo 2nd Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,5.45,86
10723,Washimo 3rd Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,5.5,69
10724,Washimo 4th Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,5.6,64
10725,Wasurerareta Ningyou,Kids,Movie,4.44,94
10726,Wasurerumonka!,"Drama, Kids",OVA,6.0,42
10727,Watashi no Ashinaga Ojisan Specials,"Comedy, Romance, School, Shoujo, Slice of Life",Special,6.48,112
10728,Watashi no Kamifuusen,"Kids, Music",Music,4.11,76
10729,Watashi wa Tofu Desu,"Kids, Music",Music,4.46,55
10730,Watashitachi no Kurashi to Doboku,"Historical, Kids, Samurai",OVA,6.0,71
10731,"Watashitachi, Luck Logic-bu! 2","Comedy, School",ONA,5.85,323
10732,Wazaguu! vs. Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz,"Comedy, Kids",OVA,6.17,56
10733,Wei Qi Shao Nian,"Game, Historical",TV,6.4,196
10734,Wei Qi Shao Nian 2,"Game, Historical",TV,8.22,86
10735,What&#039;s Michael?,Comedy,OVA,5.71,173
10736,What&#039;s Michael? (TV),Comedy,TV,7.13,208
10737,What&#039;s Michael? 2,Comedy,OVA,6.14,101
10738,Where is Mama,Kids,Movie,5.57,130
10739,White Tree,"Music, Romance",Music,5.18,104
10740,Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei,Magic,ONA,3.68,49
10741,Winner,"Kids, Music, School, Sports",Music,4.76,117
10742,Witch Village Story,Slice of Life,TV,4.71,42
10743,Witch Village Story Specials,Slice of Life,Special,4.29,34
10744,Wo Jiao Bai Xiaofei,"Action, Comedy, Horror",ONA,7.2,163
10745,Women,Dementia,Movie,3.89,56
10746,Wonder,"Music, Space",Music,3.85,60
10747,Wonder 3,"Action, Adventure, Comedy, Sci-Fi",TV,6.73,260
10748,Wonder 3 Pilot,"Action, Adventure, Comedy, Sci-Fi",Special,6.36,63
10749,Wonder Bebil-kun,"Comedy, Fantasy",TV,6.78,72
10750,Wonder-kun no Hatsu Yume Uchuu Ryokou,Adventure,Special,5.36,90
10751,Wrestler Gundan Seisenshi Robin Jr.,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sci-Fi, Super Power",TV,6.32,145
10752,Wu Geng Ji,"Action, Fantasy, Historical, Martial Arts, Supernatural",ONA,7.18,121
10753,Wu Lan Qi Qi Ge,"Historical, Kids",TV,6.25,54
10754,X Bomber,"Action, Adventure, Kids, Mecha, Sci-Fi, Space",TV,5.94,199
10755,X Bomber Pilot,"Action, Mecha, Sci-Fi, Space",Special,4.28,77
10756,X Maiden,"Comedy, School, Slice of Life",ONA,4.58,372
10757,X Maiden: Izakaya Tamaki,Comedy,ONA,4.21,100
10758,Xabungle Graffiti,Mecha,Movie,5.33,248
10759,Xevious,"Action, Adventure, Sci-Fi, Space",Movie,5.73,184
10760,Xi Yang Yang Yu Hui Tai Lang,"Adventure, Comedy, Kids",TV,5.87,72
10761,Xi Yang Yang Yu Hui Tai Lang: Zhi Hu Hu Sheng Wei,"Adventure, Comedy, Kids",Movie,5.26,143
10762,Xi Yang Yang Yu Hui Tai Lang: Zhi Kaixin Chuang Long Nian,"Adventure, Comedy, Kids",Movie,5.26,103
10763,Xi Yang Yang Yu Hui Tai Lang: Zhi Niu Qi Chong Tian,"Adventure, Comedy, Kids",Movie,5.16,152
10764,Xi Yang Yang Yu Hui Tai Lang: Zhi Tu Nian Ding Gua Gua,"Adventure, Comedy, Kids",Movie,5.74,103
10765,Xi You Ji,"Adventure, Fantasy",TV,8.07,89
10766,Xiang Qi Master,Game,TV,6.33,252
10767,Xiao Men Shen,"Comedy, Fantasy",Movie,7.3,134
10768,Xiao Taiji,"Action, Kids, Martial Arts",TV,5.86,45
10769,Xiao Yeyou,"Comedy, Fantasy, Kids",ONA,4.0,50
10770,Xing Mao Lixian Ji Zhi Shu Fa Pian,"Adventure, Kids",TV,6.33,45
10771,Xiong Chu Mo,"Comedy, Kids",TV,5.67,39
10772,Xiong Chu Mo Zhi Chunri Dui Dui Peng,"Adventure, Comedy, Kids",TV,6.33,35
10773,Xiong Chu Mo Zhi Conglin Zhongdongyuan,"Comedy, Kids",TV,5.67,35
10774,Xiong Chu Mo Zhi Dongri Le Fantian,"Comedy, Kids",TV,5.67,35
10775,Xiong Chu Mo Zhi Duo Bao Qibing,"Adventure, Comedy",Movie,4.0,40
10776,Xiong Chu Mo Zhi Huanqiu Da Maoxian,"Comedy, Kids",TV,6.33,36
10777,Xiong Chumo Zhi Xueling Xiongfeng,"Adventure, Comedy",Movie,5.67,50
10778,Xiongmao Monogatari TaoTao,"Comedy, Fantasy, Kids",Movie,5.89,94
10779,Xiyue Qi Tong,"Action, Adventure, Fantasy",Movie,4.78,45
10780,Xiyue Qi Tong (2006),"Action, Adventure, Fantasy",Movie,5.38,43
10781,Xue Haizi,"Fantasy, Kids",Movie,6.6,51
10782,Yahabe,"Game, Shounen, Supernatural",OVA,5.0,34
10783,Yajikita Gakuen Douchuuki,"Adventure, Martial Arts, School, Shoujo",OVA,5.91,255
10784,"Yakeato no, Okashi no Ki","Drama, Kids",Special,6.92,88
10785,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice &amp; Fiction","Mystery, Police, Supernatural",Special,5.97,190
10786,Yakusoku: Africa Mizu to Midori,"Drama, Kids",OVA,9.25,53
10787,Yakyuubu Aruaru,Sports,TV,4.0,149
10788,Yakyuukyou no Uta,"Action, Drama, Sports",TV,7.15,292
10789,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,"Action, Drama, Sports",Movie,6.35,112
10790,Yama ni Kagayaku: Guide-ken Heiji Gou,"Drama, Slice of Life",Special,6.2,67
10791,Yamaguchi Sanchi no Tsutomu-kun,"Kids, Music, Romance",Music,4.15,97
10792,Yamakoshi Mura no Mari to Sanbiki no Koinu,"Drama, Kids",OVA,6.0,56
10793,Yamete! Writer Asobi: Doubutsu Mura no Shoubou-tai Shutsu Dou,"Drama, Kids",OVA,8.67,40
10794,Yamiyo no Jidaigeki,"Historical, Horror",Special,4.27,89
10795,Yamiyo no Jidaigeki (OVA),"Historical, Horror",OVA,4.33,74
10796,Yanase Takashi Märchen Gekijou,Kids,OVA,7.0,68
10797,Yanbo Ninbo Tonbo,Fantasy,TV,5.82,74
10798,Yancharu Moncha,Kids,TV,7.33,38
10799,Yanesenondo,Music,ONA,4.07,59
10800,Yankee Reppuu-tai,"Adventure, Drama, Shounen",OVA,5.88,110
10801,YanYan Machiko Specials,"Comedy, Music, Slice of Life",Special,3.75,36
10802,Yasai no Yousei: N.Y.Salad,Kids,TV,6.36,163
10803,Yasai no Yousei: N.Y.Salad 2nd Series,Kids,TV,6.38,109
10804,Yasai no Yousei: Quiz Gekijou,"Comedy, Kids",Movie,6.0,87
10805,Yasamura Yasashi no Yasashii Sekai,Comedy,TV,4.44,369
10806,Yasashii Ookami,Kids,OVA,4.0,36
10807,Yaseruyagi,,ONA,3.42,30
10808,Yasoukyoku,Music,Music,5.14,82
10809,Yatterman Specials,"Adventure, Comedy, Parody",Special,6.48,208
10810,Yatterman x Toshiba,Comedy,Special,4.32,144
10811,Yattokame Tanteidan,"Kids, Mystery, Slice of Life",TV,6.5,141
10812,Yawaraka Atom,"Comedy, Parody",ONA,4.5,69
10813,Yawaraka Sensha,Comedy,ONA,4.0,85
10814,Yawarakame♥,"Comedy, Kids",ONA,5.08,276
10815,Yell,Music,Music,5.46,55
10816,Yeonghongibyeong Lazenca,"Action, Adventure, Mecha, Sci-Fi",TV,5.45,93
10817,Yeongsimi,"Comedy, Kids, School, Slice of Life",TV,6.5,53
10818,Ying Xiong Bie Nao,"Action, Fantasy",ONA,7.25,61
10819,Yocchan no Biidama,"Drama, Historical",Special,7.5,61
10820,Yodomi no Sakagi,Drama,Special,5.82,69
10821,Yokohama Bakkure-tai,"Action, Comedy, Romance, Shounen",OVA,7.5,83
10822,Yokohama Meibutsu: Otoko Katayama-gumi!,"Action, School, Shounen",OVA,6.53,150
10823,Yoligongju Loopy,"Kids, Magic",TV,5.47,62
10824,Yong Zhe Da Mao Xian,"Adventure, Fantasy",ONA,8.0,78
10825,Yong Zhe Da Mao Xian 2nd Season,"Adventure, Fantasy",ONA,7.0,47
10826,Yongshi,"Historical, Martial Arts",Movie,6.67,46
10827,Yonimo Kimyou na Man☆Gatarou,Comedy,OVA,5.33,45
10828,Yooidon!,"Drama, Kids",OVA,7.5,42
10829,Yoshimoto Muchikko Monogatari,Comedy,TV,5.62,88
10830,Youkai Ninpouchou Jiraiya! Special,"Action, Comedy",Special,4.78,60
10831,Youkaiden Nekome Kozou,"Adventure, Horror, Psychological, Seinen, Supernatural",TV,8.0,153
10832,Yousei Dick,"Fantasy, Kids",TV,5.78,184
10833,Youtai Nuhai Zai Shanghai,"Historical, Kids, Shoujo",Movie,7.0,94
10834,Youyou no Neko Tsumami,"Comedy, Slice of Life",TV,6.09,102
10835,Yowamushi Chinsengumi,"Comedy, Kids",Movie,5.75,74
10836,Yowamushi Monsters,Kids,TV,6.33,85
10837,Yubikiri,Music,Music,4.54,75
10838,Yuke! Shouei-kun,Comedy,ONA,3.67,86
10839,Yuki no Yo no Yume,Drama,Movie,4.79,125
10840,Yukidaruma,"Fantasy, Historical",Movie,6.6,51
10841,Yukidaruma Kazoku,"Kids, Music",Music,5.25,40
10842,Yukiguni no Oujisama,Slice of Life,Movie,7.0,62
10843,Yukiwatari,Fantasy,Movie,6.13,130
10844,Yume Kakeru Kougen: Kiyosato no Chichi Paul Rusch,Historical,Movie,8.0,35
10845,"Yume Miru, Anime: on-chan",Comedy,TV,7.0,116
10846,Yume no Jidousha,Cars,Movie,5.6,66
10847,Yume no Tsuzuki,"Drama, Kids",OVA,8.67,53
10848,Yume Utsutsu,Dementia,Movie,4.4,65
10849,Yume wo Kanaeru Zou,Comedy,TV,5.92,160
10850,"Yume, Sora Takaku","Drama, Kids",OVA,7.0,43
10851,Yumemakura Baku Twilight Gekijou,"Horror, Psychological",OVA,5.14,307
10852,Yumemi Douji,Drama,Movie,5.27,79
10853,Yurugaro,"Comedy, Fantasy",Special,4.74,153
10854,Yurumi to Shimeru,"Comedy, Sci-Fi",ONA,5.25,55
10855,Yuu no Mahou,Music,Music,4.48,66
10856,Yuujou no Kickoff,"Drama, Kids, Sports",OVA,6.0,35
10857,Yuuki no Omamori,"Drama, Kids",OVA,6.42,101
10858,Yuusei Kamen,Sci-Fi,TV,6.44,103
10859,Yuusei Shounen Papii,"Action, Sci-Fi, Space, Super Power",TV,6.49,242
10860,Yuuto-kun ga Iku,"Kids, Sports",TV,3.83,93
10861,Yuuto-kun ga Iku Movie,"Kids, Sports",Movie,6.5,60
10862,Yuuyake Banchou,Action,TV,6.36,109
10863,Yuuyake Dandan,,Movie,5.55,542
10864,Zakuro Yashiki,Historical,OVA,6.21,531
10865,Ze Tian Ji,"Action, Adventure, Fantasy",ONA,6.8,180
10866,Zegapain ADP,"Action, Mecha, Romance, Sci-Fi",Movie,6.35,1859
10867,Zenchuu Maite,Dementia,Movie,4.27,73
10868,Zenmai Zamurai,"Comedy, Kids",TV,6.44,152
10869,Zeno: Kagirinaki Ai ni,"Drama, Historical",Movie,6.76,207
10870,Zenryoku Yobikou 5.5 Seminar,"Comedy, Parody, School",ONA,5.0,46
10871,Zenryoku Yobikou 5.5 Seminar Prologue,"Comedy, Parody, School",ONA,4.73,62
10872,Zero Tester,"Action, Adventure, Mecha, Sci-Fi",TV,6.43,181
10873,Zero Tester: Chikyuu wo Mamore!,"Action, Adventure, Mecha, Sci-Fi",TV,5.23,137
10874,Zettai Yareru Greece Shinwa,"Comedy, Ecchi",TV,6.22,284
10875,Zettai Zetsumei Dangerous Jiisan,"Comedy, Kids",TV,5.82,76
10876,Zettai Zetsumei Dangerous Jiisan (2004),"Comedy, Kids",TV,6.55,135
10877,Zettai Zetsumei Dangerous Jiisan (2005),"Comedy, Kids",TV,7.0,66
10878,Zettai Zetsumei Dangerous Jiisan Special-ban,"Comedy, Kids",Special,6.8,57
10879,Zhan Long Si Qu,"Cars, Kids",TV,4.8,67
10880,Zhongguo Jingqi Xiansheng,"Comedy, Supernatural, Thriller",ONA,6.96,386
10881,Ziggy: Soreyuke! R&amp;R Band,"Adventure, Music, Mystery",Movie,6.45,123
10882,Zinba,"Action, Adventure, Comedy, Demons, Magic, Super Power",TV,7.17,172
10883,ZIP! x Peeping Life TV: Cool Japan Saizensen,"Comedy, Slice of Life",ONA,5.38,60
10884,Zoku Naniwa Yuukyouden,"Action, Comedy",OVA,5.1,78
10885,Zoku Zoku Mura no Obaketachi,Fantasy,OVA,6.33,76
10886,Zombie Clay Animation: I&#039;m Stuck!!,"Comedy, Horror",ONA,4.33,72
10887,Zombie Clay Animation: Life of the Dead,"Comedy, Horror",OVA,4.95,125
10888,Zombie Ehon,Comedy,ONA,3.54,86
10889,Zoobles!,Kids,TV,5.57,109
10890,Zou no Inai Doubutsuen,Drama,Movie,6.07,85
10891,Zouressha ga Yatte Kita,Adventure,Movie,6.06,78
10892,Zukkoke Knight: Don De La Mancha,"Adventure, Comedy, Historical, Romance",TV,6.47,172
10893,Zukkoke Sannin-gumi no Hi Asobi Boushi Daisakusen,"Drama, Kids",OVA,5.83,50
10894,Zukkoke Sannin-gumi: Zukkoke Jikuu Bouken,"Comedy, Historical, Sci-Fi",OVA,6.13,76
10895,Zumomo to Nupepe,Comedy,TV,7.0,120
11114,Oni Chichi: Re-born,Hentai,OVA,7.89,14342
11115,Mankitsu Happening,Hentai,OVA,7.83,8510
11116,Koiito Kinenbi The Animation,Hentai,OVA,7.75,6940
11117,Oni Chichi: Rebuild,Hentai,OVA,7.75,9825
11118,Fuyu no Semi,"Drama, Historical, Romance, Samurai, Yaoi",OVA,7.74,12270
11119,Eroge! H mo Game mo Kaihatsu Zanmai,Hentai,OVA,7.68,20316
11120,Oni Chichi: Re-birth,Hentai,OVA,7.65,14925
11121,Rance 01: Hikari wo Motomete The Animation,"Fantasy, Hentai, Magic",OVA,7.61,6158
11122,Swing Out Sisters (2014),Hentai,OVA,7.61,5099
11123,Koisuru Boukun,"Comedy, Romance, Yaoi",OVA,7.59,31195
11124,Maki-chan to Nau.,Hentai,OVA,7.57,9650
11125,Stringendo: Angel-tachi no Private Lesson,Hentai,OVA,7.55,7713
11126,Shoujo Ramune,Hentai,OVA,7.54,2811
11127,Fella Pure: Mitarashi-san Chi no Jijou The Animation,Hentai,OVA,7.52,6648
11128,Tsugou no Yoi Sexfriend?,Hentai,OVA,7.51,6866
11129,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,"Action, Fantasy, Hentai",OVA,7.49,10450
11130,Baku Ane: Otouto Shibocchau zo! The Animation,Hentai,OVA,7.47,7672
11131,Oni Chichi,Hentai,OVA,7.47,23605
11132,Hatsu Inu The Animation,Hentai,OVA,7.46,14076
11133,Fuyu no Semi: Tokubetsu Henshuuhan,"Action, Drama, Historical, Military, Samurai, Yaoi",OVA,7.44,2322
11134,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,"Harem, Hentai",OVA,7.44,14138
11135,Toshi Densetsu Series,Hentai,OVA,7.44,4447
11136,Mizugi Kanojo: The Animation,Hentai,OVA,7.42,8649
11137,Itadaki! Seieki♥,"Hentai, Supernatural",OVA,7.4,7685
11138,Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,"Hentai, School, Yuri",OVA,7.4,24288
11139,Ai no Kusabi,"Drama, Romance, Sci-Fi, Yaoi",OVA,7.37,20964
11140,HHH Triple Ecchi,Hentai,OVA,7.37,11206
11141,Seitokaichou ni Chuukoku,"Comedy, Drama, Romance, School, Yaoi",OVA,7.36,23730
11142,Stringendo+Accelerando Ultimatum Sera,Hentai,OVA,7.36,7634
11143,Dorei Usagi to Anthony The Animation,Hentai,OVA,7.34,3836
11144,Koakuma Kanojo The Animation,"Hentai, School, Supernatural",OVA,7.34,6680
11145,JK Bitch ni Shiboraretai,Hentai,OVA,7.33,2600
11146,Dropout,Hentai,OVA,7.32,3515
11147,Koikishi Purely☆Kiss The Animation,Hentai,OVA,7.32,5320
11148,Fukubiki! Triangle: Miharu After,Hentai,OVA,7.31,8450
11149,Harem Time The Animation,"Harem, Hentai",OVA,7.31,7256
11150,Kyonyuu Fantasy,"Demons, Fantasy, Harem, Hentai, Supernatural",OVA,7.31,8854
11151,Resort Boin,Hentai,OVA,7.31,9654
11152,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,Hentai,OVA,7.29,8112
11153,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,Hentai,OVA,7.29,7218
11154,Kanashimi no Belladonna,"Drama, Hentai",Movie,7.28,6599
11155,Oni Chichi: Vacation,Hentai,OVA,7.28,3259
11156,Soushisouai Note The Animation,Hentai,OVA,7.28,3189
11157,Tropical Kiss,Hentai,OVA,7.28,8884
11158,Futabu!!,"Hentai, School, Yuri",OVA,7.28,4447
11159,Lovely x Cation The Animation,Hentai,OVA,7.27,3348
11160,Swing Out Sisters,Hentai,OVA,7.26,5950
11161,Ane Yome Quartet,Hentai,OVA,7.25,3921
11162,Gakuen de Jikan yo Tomare,Hentai,OVA,7.25,5163
11163,Ikoku Irokoi Romantan,"Comedy, Romance, Yaoi",OVA,7.25,24223
11164,Joshikousei no Koshitsuki,Hentai,OVA,7.25,4748
11165,Ojousama wa H ga Osuki: The Animation,Hentai,OVA,7.25,5036
11166,Oni Chichi: Refresh♥,Hentai,OVA,7.25,4433
11167,Victorian Maid Maria no Houshi,Hentai,OVA,7.25,2453
11168,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,Hentai,OVA,7.24,3965
11169,Menkui!,Hentai,OVA,7.24,4954
11170,Tentacle and Witches,"Hentai, Magic, Supernatural",OVA,7.24,6420
11171,Kafun Shoujo Chuuihou! The Animation,Hentai,OVA,7.23,6991
11172,Enbo,"Drama, Hentai",OVA,7.22,8614
11173,Genkaku Cool na Sensei ga Aheboteochi!,Hentai,OVA,7.22,2962
11174,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,Hentai,OVA,7.22,2935
11175,"Sora no Iro, Mizu no Iro",Hentai,OVA,7.22,9633
11176,Fault!!,Hentai,OVA,7.21,11055
11177,Imouto Paradise! 2,Hentai,OVA,7.21,5600
11178,Boy Meets Harem The Animation,"Harem, Hentai",OVA,7.2,4566
11179,Futabu!,"Hentai, School, Yuri",OVA,7.2,7234
11180,Pretty x Cation The Animation,Hentai,OVA,7.2,2636
11181,Peace Hame!,Hentai,OVA,7.18,4430
11182,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,Hentai,OVA,7.17,7709
11183,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,Hentai,OVA,7.16,5018
11184,Sei Yariman Gakuen Enkou Nikki The Animation,Hentai,OVA,7.16,4210
